documentType	response_error	response_message	created_at	last_uploaded_at	number_of_attempts
CKYC PHOTO	NULL	NULL	2018-09-02 19:01:30	2018-09-02 20:01:59	1
CKYC PHOTO	NULL	NULL	2018-09-02 19:01:30	2018-09-02 20:01:58	1
CKYC PHOTO	NULL	NULL	2018-09-02 19:01:14	2018-09-02 20:01:57	1
CKYC PHOTO	NULL	NULL	2018-09-02 19:01:13	2018-09-02 20:01:56	1
CKYC PHOTO	NULL	NULL	2018-09-02 19:01:12	2018-09-02 20:01:55	1
CKYC PHOTO	NULL	NULL	2018-09-02 19:00:41	2018-09-02 20:01:54	1
CKYC PHOTO	NULL	NULL	2018-09-02 19:00:33	2018-09-02 20:01:53	1
CKYC PHOTO	NULL	NULL	2018-09-02 19:00:12	2018-09-02 20:01:52	1
CKYC PHOTO	NULL	NULL	2018-09-02 19:00:05	2018-09-02 20:01:51	1
CKYC PHOTO	NULL	NULL	2018-09-02 19:00:01	2018-09-02 20:01:49	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:58:45	2018-09-02 20:01:48	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:58:45	2018-09-02 20:01:47	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:58:42	2018-09-02 20:01:46	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:58:36	2018-09-02 20:01:45	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:58:35	2018-09-02 20:01:44	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:58:25	2018-09-02 20:01:43	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:58:00	2018-09-02 20:01:42	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:58:00	2018-09-02 20:01:41	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:56:46	2018-09-02 20:01:40	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:56:46	2018-09-02 20:01:39	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:56:43	2018-09-02 20:01:38	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:56:43	2018-09-02 20:01:37	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:56:40	2018-09-02 20:01:36	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:56:40	2018-09-02 20:01:35	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:56:36	2018-09-02 20:01:34	2
PURCHASED GOODS	NULL	NULL	2018-09-02 18:56:01	2018-09-02 20:01:33	2
PURCHASED GOODS	NULL	NULL	2018-09-02 18:56:00	2018-09-02 20:01:32	2
PURCHASED GOODS	NULL	NULL	2018-09-02 18:55:58	2018-09-02 20:01:31	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:55:47	2018-09-02 20:01:30	2
PURCHASED GOODS	NULL	NULL	2018-09-02 18:55:46	2018-09-02 20:01:29	2
PURCHASED GOODS	NULL	NULL	2018-09-02 18:55:46	2018-09-02 20:01:27	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:54:11	2018-09-02 20:01:26	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:53:55	2018-09-02 20:01:25	2
PURCHASED GOODS	NULL	NULL	2018-09-02 18:52:03	2018-09-02 20:01:24	2
PURCHASED GOODS	NULL	NULL	2018-09-02 18:52:01	2018-09-02 20:01:23	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:00	2018-09-02 20:01:22	2
INVOICE	NULL	NULL	2018-09-02 18:52:00	2018-09-02 20:01:21	2
INVOICE	NULL	NULL	2018-09-02 18:51:59	2018-09-02 20:01:20	2
PURCHASED GOODS	NULL	NULL	2018-09-02 18:51:59	2018-09-02 20:01:19	2
INVOICE	NULL	NULL	2018-09-02 18:51:58	2018-09-02 20:01:18	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:51:55	2018-09-02 20:01:17	2
PURCHASED GOODS	NULL	NULL	2018-09-02 18:51:55	2018-09-02 20:01:16	2
PURCHASED GOODS	NULL	NULL	2018-09-02 18:51:53	2018-09-02 20:01:15	2
PURCHASED GOODS	NULL	NULL	2018-09-02 18:51:52	2018-09-02 20:01:14	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:51:46	2018-09-02 20:01:13	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:51:42	2018-09-02 20:01:12	2
PURCHASED GOODS	NULL	NULL	2018-09-02 18:51:41	2018-09-02 20:01:11	2
PURCHASED GOODS	NULL	NULL	2018-09-02 18:51:39	2018-09-02 20:01:10	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:50:25	2018-09-02 20:01:09	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:44:14	2018-09-02 20:01:08	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:43:55	2018-09-02 20:01:07	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:43:38	2018-09-02 20:01:06	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:42:40	2018-09-02 20:01:05	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:42:37	2018-09-02 20:01:04	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:42:36	2018-09-02 20:01:03	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:42:34	2018-09-02 20:01:02	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:42:32	2018-09-02 20:01:01	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:42:27	2018-09-02 20:01:00	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:42:25	2018-09-02 20:00:59	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:42:21	2018-09-02 20:00:58	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:42:20	2018-09-02 20:00:57	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:42:17	2018-09-02 20:00:56	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:42:15	2018-09-02 20:00:55	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:42:13	2018-09-02 20:00:54	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:42:11	2018-09-02 20:00:53	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:42:09	2018-09-02 20:00:52	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:42:08	2018-09-02 20:00:51	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:41:17	2018-09-02 20:00:50	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:40:37	2018-09-02 20:00:49	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:39:10	2018-09-02 20:00:48	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:38:57	2018-09-02 20:00:47	2
CKYC PHOTO	NULL	NULL	2018-09-02 18:37:51	2018-09-02 20:00:46	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:37:50	2018-09-02 20:00:45	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:34:26	2018-09-02 20:00:44	2
DELIVERY PROOF	NULL	NULL	2018-09-02 18:27:44	2018-09-02 20:00:43	2
CKYC PHOTO	NULL	NULL	2018-09-02 19:00:00	2018-09-02 19:26:03	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:59:18	2018-09-02 19:26:02	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:58:51	2018-09-02 19:26:01	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:55:44	2018-09-02 19:25:56	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:55:41	2018-09-02 19:25:55	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:55:41	2018-09-02 19:25:54	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:55:40	2018-09-02 19:25:53	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:55:39	2018-09-02 19:25:52	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:55:39	2018-09-02 19:25:52	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:55:38	2018-09-02 19:25:51	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:55:37	2018-09-02 19:25:50	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:55:12	2018-09-02 19:25:49	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:55:11	2018-09-02 19:25:48	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:55:10	2018-09-02 19:25:47	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:55:08	2018-09-02 19:25:46	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:55:07	2018-09-02 19:25:45	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:55:05	2018-09-02 19:25:44	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:55:05	2018-09-02 19:25:43	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:55:05	2018-09-02 19:25:43	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:55:05	2018-09-02 19:25:42	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:55:04	2018-09-02 19:25:41	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:54:45	2018-09-02 19:25:40	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:54:57	2018-09-02 19:25:40	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:54:45	2018-09-02 19:25:39	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:54:44	2018-09-02 19:25:38	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:54:44	2018-09-02 19:25:37	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:54:39	2018-09-02 19:25:36	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:54:38	2018-09-02 19:25:35	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:54:37	2018-09-02 19:25:34	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:54:28	2018-09-02 19:25:33	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:54:28	2018-09-02 19:25:33	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:54:28	2018-09-02 19:25:32	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:54:26	2018-09-02 19:25:31	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:54:22	2018-09-02 19:25:30	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:54:21	2018-09-02 19:25:29	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:54:21	2018-09-02 19:25:28	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:54:19	2018-09-02 19:25:27	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:54:17	2018-09-02 19:25:26	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:54:18	2018-09-02 19:25:26	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:54:16	2018-09-02 19:25:25	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:54:15	2018-09-02 19:25:24	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:54:14	2018-09-02 19:25:23	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:54:14	2018-09-02 19:25:22	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:54:14	2018-09-02 19:25:21	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:54:13	2018-09-02 19:25:20	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:54:13	2018-09-02 19:25:20	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:54:13	2018-09-02 19:25:19	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:54:12	2018-09-02 19:25:18	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:54:12	2018-09-02 19:25:17	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:54:09	2018-09-02 19:24:46	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:53:59	2018-09-02 19:24:45	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:53:58	2018-09-02 19:24:44	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:53:57	2018-09-02 19:24:43	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:53:57	2018-09-02 19:24:43	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:53:56	2018-09-02 19:24:42	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:53:48	2018-09-02 19:24:10	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:53:50	2018-09-02 19:24:10	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:53:47	2018-09-02 19:24:09	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:53:47	2018-09-02 19:24:08	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:53:46	2018-09-02 19:24:07	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:53:45	2018-09-02 19:24:06	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:53:43	2018-09-02 19:24:05	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:53:42	2018-09-02 19:24:04	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:53:42	2018-09-02 19:24:03	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:53:41	2018-09-02 19:24:02	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:53:42	2018-09-02 19:24:02	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:53:33	2018-09-02 19:24:01	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:53:32	2018-09-02 19:24:00	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:53:31	2018-09-02 19:23:59	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:53:30	2018-09-02 19:23:58	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:53:30	2018-09-02 19:23:57	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:53:28	2018-09-02 19:23:56	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:53:28	2018-09-02 19:23:55	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:53:28	2018-09-02 19:23:55	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:53:27	2018-09-02 19:23:54	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:53:11	2018-09-02 19:23:53	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:53:10	2018-09-02 19:23:52	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:53:09	2018-09-02 19:23:51	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:53:08	2018-09-02 19:23:50	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:53:09	2018-09-02 19:23:50	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:53:03	2018-09-02 19:23:49	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:53:01	2018-09-02 19:23:48	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:57	2018-09-02 19:23:47	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:59	2018-09-02 19:23:47	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:54	2018-09-02 19:23:46	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:52	2018-09-02 19:23:45	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:51	2018-09-02 19:23:44	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:46	2018-09-02 19:23:43	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:51	2018-09-02 19:23:43	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:45	2018-09-02 19:23:42	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:44	2018-09-02 19:23:41	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:44	2018-09-02 19:23:40	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:44	2018-09-02 19:23:39	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:44	2018-09-02 19:23:38	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:44	2018-09-02 19:23:38	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:41	2018-09-02 19:23:37	1
INVOICE	NULL	NULL	2018-09-02 18:52:40	2018-09-02 19:23:36	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:39	2018-09-02 19:23:35	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:28	2018-09-02 19:23:34	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:52:26	2018-09-02 19:23:33	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:52:21	2018-09-02 19:23:32	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:25	2018-09-02 19:23:32	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:20	2018-09-02 19:23:31	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:52:20	2018-09-02 19:23:30	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:52:18	2018-09-02 19:23:29	1
INVOICE	NULL	NULL	2018-09-02 18:52:17	2018-09-02 19:23:28	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:13	2018-09-02 19:23:27	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:12	2018-09-02 19:23:26	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:13	2018-09-02 19:23:26	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:12	2018-09-02 19:23:25	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:52:09	2018-09-02 19:23:24	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:51:37	2018-09-02 19:23:19	1
INVOICE	NULL	NULL	2018-09-02 18:51:17	2018-09-02 19:23:18	1
INVOICE	NULL	NULL	2018-09-02 18:51:11	2018-09-02 19:23:17	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:51:09	2018-09-02 19:23:16	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:51:07	2018-09-02 19:23:15	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:51:07	2018-09-02 19:23:14	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:51:06	2018-09-02 19:23:13	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:51:05	2018-09-02 19:23:12	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:50:56	2018-09-02 19:23:11	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:51:04	2018-09-02 19:23:11	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:50:54	2018-09-02 19:23:10	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:50:53	2018-09-02 19:23:09	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:50:50	2018-09-02 19:23:08	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:50:48	2018-09-02 19:23:07	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:50:31	2018-09-02 19:23:06	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:50:31	2018-09-02 19:23:05	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:50:31	2018-09-02 19:23:04	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:50:28	2018-09-02 19:23:03	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:50:28	2018-09-02 19:23:02	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:50:27	2018-09-02 19:23:01	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:50:24	2018-09-02 19:22:30	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:50:24	2018-09-02 19:22:29	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:49:51	2018-09-02 19:22:28	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:49:50	2018-09-02 19:22:27	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:49:50	2018-09-02 19:22:26	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:49:15	2018-09-02 19:22:25	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:49:49	2018-09-02 19:22:25	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:49:15	2018-09-02 19:22:23	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:49:15	2018-09-02 19:22:23	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:49:13	2018-09-02 19:22:22	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:49:12	2018-09-02 19:22:21	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:49:10	2018-09-02 19:22:20	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:49:05	2018-09-02 19:22:19	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:49:05	2018-09-02 19:22:18	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:49:03	2018-09-02 19:22:17	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:49:03	2018-09-02 19:22:16	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:49:03	2018-09-02 19:22:15	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:49:01	2018-09-02 19:22:14	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:49:01	2018-09-02 19:22:13	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:49:01	2018-09-02 19:22:12	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:48:56	2018-09-02 19:22:11	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:57	2018-09-02 19:22:11	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:54	2018-09-02 19:22:10	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:54	2018-09-02 19:22:09	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:53	2018-09-02 19:22:08	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:52	2018-09-02 19:22:07	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:50	2018-09-02 19:22:06	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:50	2018-09-02 19:22:05	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:50	2018-09-02 19:22:04	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:48:49	2018-09-02 19:22:03	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:48:47	2018-09-02 19:22:02	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:43	2018-09-02 19:22:01	1
PURCHASED GOODS	NULL	NULL	2018-09-02 18:48:46	2018-09-02 19:22:01	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:43	2018-09-02 19:22:00	1
INVOICE	NULL	NULL	2018-09-02 18:48:42	2018-09-02 19:21:59	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:40	2018-09-02 19:21:58	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:40	2018-09-02 19:21:57	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:37	2018-09-02 19:21:56	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:35	2018-09-02 19:21:55	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:25	2018-09-02 19:21:54	1
INVOICE	NULL	NULL	2018-09-02 18:48:18	2018-09-02 19:21:53	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:25	2018-09-02 19:21:53	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:15	2018-09-02 19:21:52	1
INVOICE	NULL	NULL	2018-09-02 18:48:09	2018-09-02 19:21:51	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:08	2018-09-02 19:21:50	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:07	2018-09-02 19:21:49	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:06	2018-09-02 19:21:48	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:04	2018-09-02 19:21:47	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:03	2018-09-02 19:21:46	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:01	2018-09-02 19:21:45	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:01	2018-09-02 19:21:44	1
INVOICE	NULL	NULL	2018-09-02 18:47:59	2018-09-02 19:21:43	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:48:00	2018-09-02 19:21:43	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:58	2018-09-02 19:21:42	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:57	2018-09-02 19:21:41	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:51	2018-09-02 19:21:39	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:54	2018-09-02 19:21:39	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:50	2018-09-02 19:21:38	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:48	2018-09-02 19:21:37	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:46	2018-09-02 19:21:36	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:45	2018-09-02 19:21:35	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:44	2018-09-02 19:21:34	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:43	2018-09-02 19:21:33	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:40	2018-09-02 19:21:32	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:41	2018-09-02 19:21:32	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:38	2018-09-02 19:21:31	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:36	2018-09-02 19:21:30	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:36	2018-09-02 19:21:29	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:32	2018-09-02 19:21:28	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:34	2018-09-02 19:21:28	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:31	2018-09-02 19:21:27	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:27	2018-09-02 19:21:26	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:25	2018-09-02 19:21:25	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:24	2018-09-02 19:21:24	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:23	2018-09-02 19:21:23	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:21	2018-09-02 19:21:22	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:20	2018-09-02 19:21:21	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:18	2018-09-02 19:21:20	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:20	2018-09-02 19:21:20	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:14	2018-09-02 19:21:19	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:09	2018-09-02 19:21:18	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:08	2018-09-02 19:21:17	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:08	2018-09-02 19:21:16	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:04	2018-09-02 19:21:15	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:47:00	2018-09-02 19:21:14	1
INVOICE	NULL	NULL	2018-09-02 18:46:52	2018-09-02 19:21:13	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:46:52	2018-09-02 19:21:12	1
INVOICE	NULL	NULL	2018-09-02 18:46:50	2018-09-02 19:21:11	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:46:49	2018-09-02 19:21:10	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:46:47	2018-09-02 19:21:09	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:46:47	2018-09-02 19:21:08	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:46:47	2018-09-02 19:21:07	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:46:40	2018-09-02 19:21:06	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:46:40	2018-09-02 19:21:06	1
CKYC PHOTO	NULL	NULL	2018-09-02 18:46:39	2018-09-02 19:21:05	1
DELIVERY PROOF	NULL	NULL	2018-09-02 18:46:39	2018-09-02 19:21:04	1
